,
,■ 欢迎使用匿名科创地面站!!  匿名科创: www.anotc.com  匿名论坛: www.anobbs.com ■,
ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,MAG_X,MAG_Y,MAG_Z,Angle_ROL,Angle_PIT,Angle_YAW,
43,-133,4163,-40,-90,126,16,12,0,-2.19000005722046,0.910000026226044,-5.53999996185303,
41,-138,4156,-7,-101,106,15,12,0,-2.19000005722046,0.910000026226044,-5.53999996185303,
41,-138,4156,-7,-101,106,15,12,0,-2.19000005722046,0.910000026226044,-5.53999996185303,
40,-140,4152,5,-99,104,14,12,0,-2.19000005722046,0.910000026226044,-5.53999996185303,
38,-143,4146,24,-75,101,12,11,0,-2.20000004768372,1.13999998569489,-5.86999988555908,
38,-143,4146,24,-75,101,12,11,0,-2.20000004768372,1.13999998569489,-5.86999988555908,
38,-144,4142,28,-65,102,11,11,0,-2.20000004768372,1.13999998569489,-5.86999988555908,
36,-145,4136,29,-52,96,10,10,0,-2.16000008583069,1.21000003814697,-6.01999998092651,
36,-145,4136,29,-52,96,10,10,0,-2.16000008583069,1.21000003814697,-6.01999998092651,
34,-147,4132,32,-69,79,9,10,0,-2.16000008583069,1.21000003814697,-6.01999998092651,
33,-147,4131,35,-79,73,9,10,0,-2.16000008583069,1.21000003814697,-6.01999998092651,
33,-147,4130,37,-87,70,8,10,0,-2.16000008583069,1.21000003814697,-6.01999998092651,
33,-147,4130,37,-87,70,8,10,0,-2.0699999332428,1.36000001430511,-6.23999977111816,
31,-147,4127,35,-97,66,8,11,0,-2.0699999332428,1.36000001430511,-6.23999977111816,
31,-147,4125,32,-94,67,7,11,0,-2.0699999332428,1.36000001430511,-6.23999977111816,
30,-146,4120,5,-86,61,6,12,0,-2.0699999332428,1.36000001430511,-6.23999977111816,
30,-146,4120,5,-86,61,6,12,0,-2.01999998092651,1.5,-6.3899998664856,
30,-146,4120,5,-86,61,6,12,0,-2.01999998092651,1.5,-6.3899998664856,
27,-143,4113,-38,-112,46,4,11,0,-2.01999998092651,1.5,-6.3899998664856,
27,-143,4112,-44,-120,45,4,11,0,-2.01999998092651,1.5,-6.3899998664856,
28,-142,4111,-51,-128,43,3,11,0,-2.01999998092651,1.5,-6.3899998664856,
28,-142,4109,-56,-137,42,3,12,0,-2.01999998092651,1.5,-6.3899998664856,
31,-141,4108,-53,-143,44,3,12,0,-2.15000009536743,1.77999997138977,-6.53999996185303,
32,-141,4107,-55,-143,44,3,12,0,-2.15000009536743,1.77999997138977,-6.53999996185303,
34,-141,4106,-60,-139,38,2,13,0,-2.15000009536743,1.77999997138977,-6.53999996185303,
36,-141,4105,-68,-133,31,2,13,0,-2.15000009536743,1.77999997138977,-6.53999996185303,
39,-141,4104,-67,-132,24,2,13,0,-2.15000009536743,1.77999997138977,-6.53999996185303,
43,-142,4103,-67,-135,-2,2,12,0,-2.15000009536743,1.77999997138977,-6.53999996185303,
46,-142,4103,-63,-138,-13,1,12,0,-2.34999990463257,2.14000010490417,-6.6100001335144,
49,-143,4102,-57,-142,-20,1,12,0,-2.34999990463257,2.14000010490417,-6.6100001335144,
49,-143,4102,-57,-142,-20,1,12,0,-2.34999990463257,2.14000010490417,-6.6100001335144,
59,-143,4102,-35,-144,-25,1,11,0,-2.34999990463257,2.14000010490417,-6.6100001335144,
59,-143,4102,-35,-144,-25,1,11,0,-2.34999990463257,2.14000010490417,-6.6100001335144,
59,-143,4102,-35,-144,-25,1,11,0,-2.4300000667572,2.36999988555908,-6.55999994277954,
74,-143,4099,-20,-116,-12,1,10,0,-2.4300000667572,2.36999988555908,-6.55999994277954,
74,-143,4099,-20,-116,-12,1,10,0,-2.4300000667572,2.36999988555908,-6.55999994277954,
82,-144,4097,-14,-106,-8,0,9,0,-2.4300000667572,2.36999988555908,-6.55999994277954,
86,-145,4097,-4,-108,-9,0,9,0,-2.4300000667572,2.36999988555908,-6.55999994277954,
86,-145,4097,-4,-108,-9,0,9,0,-2.46000003814697,2.65000009536743,-6.51000022888184,
97,-149,4098,35,-117,-4,1,8,0,-2.46000003814697,2.65000009536743,-6.51000022888184,
97,-149,4098,35,-117,-4,1,8,0,-2.46000003814697,2.65000009536743,-6.51000022888184,
101,-151,4098,42,-113,-2,1,8,0,-2.46000003814697,2.65000009536743,-6.51000022888184,
110,-155,4101,121,10,6,2,9,0,-2.33999991416931,2.85999989509583,-6.51999998092651,
110,-155,4101,121,10,6,2,9,0,-2.33999991416931,2.85999989509583,-6.51999998092651,
116,-158,4107,148,47,12,3,9,0,-2.33999991416931,2.85999989509583,-6.51999998092651,
128,-163,4112,242,199,16,5,9,0,-2.04999995231628,2.65000009536743,-6.57000017166138,
128,-163,4112,242,199,16,5,9,0,-2.04999995231628,2.65000009536743,-6.57000017166138,
138,-168,4122,196,213,28,7,9,0,-2.04999995231628,2.65000009536743,-6.57000017166138,
143,-169,4135,151,206,34,10,9,0,-2.04999995231628,2.65000009536743,-6.57000017166138,
147,-169,4152,140,195,38,15,9,0,-2.04999995231628,2.65000009536743,-6.57000017166138,
147,-169,4152,140,195,38,15,9,0,-1.61000001430511,2.10999989509583,-6.67999982833862,
151,-170,4189,107,109,20,24,9,0,-1.61000001430511,2.10999989509583,-6.67999982833862,
152,-170,4203,100,100,11,27,9,0,-1.61000001430511,2.10999989509583,-6.67999982833862,
151,-171,4212,16,82,-6,29,9,0,-1.61000001430511,2.10999989509583,-6.67999982833862,
151,-171,4212,16,82,-6,29,9,0,-1.49000000953674,1.91999995708466,-6.69999980926514,
150,-171,4210,-17,82,-7,28,9,0,-1.49000000953674,1.91999995708466,-6.69999980926514,
146,-171,4200,-81,38,-13,26,9,0,-1.58000004291534,1.82000005245209,-6.67999982833862,
146,-171,4200,-81,38,-13,26,9,0,-1.58000004291534,1.82000005245209,-6.67999982833862,
142,-171,4184,-79,-56,-24,22,9,0,-1.58000004291534,1.82000005245209,-6.67999982833862,
140,-172,4175,-67,-88,-29,20,9,0,-1.58000004291534,1.82000005245209,-6.67999982833862,
139,-173,4164,-55,-127,-33,17,9,0,-1.58000004291534,1.82000005245209,-6.67999982833862,
137,-173,4153,-28,-198,-39,15,9,0,-1.78999996185303,2.02999997138977,-6.59999990463257,
137,-172,4130,-50,-206,-48,9,9,0,-1.78999996185303,2.02999997138977,-6.59999990463257,
137,-172,4130,-50,-206,-48,9,9,0,-1.78999996185303,2.02999997138977,-6.59999990463257,
140,-172,4123,-34,44,-55,7,12,0,-1.86000001430511,2.25,-6.55000019073486,
139,-171,4121,-8,22,-40,7,12,0,-1.86000001430511,2.25,-6.55000019073486,
139,-171,4121,-8,22,-40,7,12,0,-1.86000001430511,2.25,-6.55000019073486,
140,-172,4120,-2,-16,-48,7,11,0,-1.86000001430511,2.25,-6.55000019073486,
141,-172,4119,-10,7,-45,7,11,0,-1.94000005722046,2.25,-6.40999984741211,
142,-172,4119,-10,18,-52,7,11,0,-1.94000005722046,2.25,-6.40999984741211,
144,-173,4117,10,17,-49,6,12,0,-1.94000005722046,2.25,-6.40999984741211,
144,-173,4117,10,17,-49,6,12,0,-1.94000005722046,2.22000002861023,-6.32999992370605,
146,-172,4116,8,17,-49,6,12,0,-1.94000005722046,2.22000002861023,-6.32999992370605,
148,-170,4113,0,31,-38,5,13,0,-1.94000005722046,2.22000002861023,-6.32999992370605,
148,-170,4113,0,31,-38,5,13,0,-1.94000005722046,2.22000002861023,-6.32999992370605,
148,-169,4111,4,35,-36,5,13,0,-1.95000004768372,2.14000010490417,-6.21999979019165,
149,-168,4106,16,51,-35,3,12,0,-1.95000004768372,2.14000010490417,-6.21999979019165,
149,-168,4106,16,51,-35,3,12,0,-1.95000004768372,2.14000010490417,-6.21999979019165,
149,-167,4103,19,54,-37,3,12,0,-1.95000004768372,2.14000010490417,-6.21999979019165,
149,-166,4098,17,68,-46,2,11,0,-1.92999994754791,2.00999999046326,-6.13000011444092,
149,-166,4098,17,68,-46,2,11,0,-1.92999994754791,2.00999999046326,-6.13000011444092,
152,-163,4095,14,68,-59,1,10,0,-1.92999994754791,2.00999999046326,-6.13000011444092,
153,-162,4096,10,65,-61,1,10,0,-1.92999994754791,2.00999999046326,-6.13000011444092,
154,-161,4097,9,63,-60,1,10,0,-1.92999994754791,2.00999999046326,-6.13000011444092,
155,-160,4099,0,57,-56,2,10,0,-1.92999994754791,2.00999999046326,-6.13000011444092,
155,-155,4100,0,51,-41,2,10,0,-1.91999995708466,1.8400000333786,-5.96000003814697,
155,-152,4100,5,54,-32,2,10,0,-1.91999995708466,1.8400000333786,-5.96000003814697,
154,-148,4100,4,58,-21,2,10,0,-1.91999995708466,1.8400000333786,-5.96000003814697,
152,-139,4096,4,81,-1,1,11,0,-1.91999995708466,1.8400000333786,-5.96000003814697,
151,-134,4093,3,89,5,0,11,0,-1.91999995708466,1.8400000333786,-5.96000003814697,
150,-130,4090,3,102,14,0,11,0,-1.91999995708466,1.8400000333786,-5.96000003814697,
148,-123,4081,7,135,33,-2,10,0,-1.9099999666214,1.57000005245209,-5.94999980926514,
148,-123,4081,7,135,33,-2,10,0,-1.9099999666214,1.57000005245209,-5.94999980926514,
146,-117,4073,15,158,46,-4,10,0,-1.9099999666214,1.57000005245209,-5.94999980926514,
144,-114,4069,13,165,56,-5,9,0,-1.9099999666214,1.57000005245209,-5.94999980926514,
144,-114,4069,13,165,56,-5,9,0,-1.9099999666214,1.57000005245209,-5.94999980926514,
144,-114,4069,13,165,56,-5,9,0,-1.87000000476837,1.26999998092651,-6.05000019073486,
137,-111,4075,2,129,60,-4,9,0,-1.87000000476837,1.26999998092651,-6.05000019073486,
134,-110,4079,1,120,62,-3,9,0,-1.87000000476837,1.26999998092651,-6.05000019073486,
131,-109,4082,-1,116,65,-2,9,0,-1.87000000476837,1.26999998092651,-6.05000019073486,
126,-108,4086,-2,113,70,-1,9,0,-1.87000000476837,1.26999998092651,-6.05000019073486,
126,-108,4086,-2,113,70,-1,9,0,-1.85000002384186,0.910000026226044,-6.26000022888184,
122,-107,4086,-1,128,74,-1,9,0,-1.85000002384186,0.910000026226044,-6.26000022888184,
120,-107,4084,1,145,77,-2,9,0,-1.85000002384186,0.910000026226044,-6.26000022888184,
118,-108,4081,2,156,78,-2,9,0,-1.85000002384186,0.910000026226044,-6.26000022888184,
117,-109,4078,5,167,80,-3,9,0,-1.85000002384186,0.910000026226044,-6.26000022888184,
113,-113,4072,5,194,72,-4,9,0,-1.83000004291534,0.5,-6.48000001907349,
113,-113,4072,5,194,72,-4,9,0,-1.83000004291534,0.5,-6.48000001907349,
111,-116,4071,9,194,68,-5,9,0,-1.83000004291534,0.5,-6.48000001907349,
106,-120,4074,7,175,58,-4,9,0,-1.80999994277954,0.239999994635582,-6.57999992370605,
106,-120,4074,7,175,58,-4,9,0,-1.80999994277954,0.239999994635582,-6.57999992370605,
98,-125,4083,0,130,46,-2,9,0,-1.80999994277954,0.239999994635582,-6.57999992370605,
94,-127,4088,0,114,38,-1,9,0,-1.80999994277954,0.239999994635582,-6.57999992370605,
89,-129,4093,-1,99,32,0,9,0,-1.80999994277954,0.239999994635582,-6.57999992370605,
80,-135,4102,0,68,12,2,10,0,-1.80999994277954,-0.00999999977648258,-6.69000005722046,
80,-135,4102,0,68,12,2,10,0,-1.80999994277954,-0.00999999977648258,-6.69000005722046,
75,-138,4105,-3,66,10,2,10,0,-1.80999994277954,-0.00999999977648258,-6.69000005722046,
67,-144,4108,0,64,4,3,11,0,-1.80999994277954,-0.00999999977648258,-6.69000005722046,
67,-144,4108,0,64,4,3,11,0,-1.83000004291534,-0.109999999403954,-6.69999980926514,
57,-149,4107,0,74,7,3,11,0,-1.83000004291534,-0.109999999403954,-6.69999980926514,
48,-152,4104,0,89,11,2,10,0,-1.83000004291534,-0.109999999403954,-6.69999980926514,
48,-152,4104,0,89,11,2,10,0,-1.83000004291534,-0.109999999403954,-6.69999980926514,
43,-152,4102,0,96,15,2,10,0,-1.83000004291534,-0.109999999403954,-6.69999980926514,
34,-151,4097,5,105,25,1,11,0,-1.8400000333786,-0.319999992847443,-6.73999977111816,
34,-151,4097,5,105,25,1,11,0,-1.8400000333786,-0.319999992847443,-6.73999977111816,
27,-150,4099,-38,69,30,1,10,0,-1.8400000333786,-0.319999992847443,-6.73999977111816,
22,-149,4104,-39,47,23,2,10,0,-1.87000000476837,-0.430000007152557,-6.78999996185303,
22,-149,4104,-39,47,23,2,10,0,-1.87000000476837,-0.430000007152557,-6.78999996185303,
13,-150,4113,0,0,7,4,10,0,-1.87000000476837,-0.430000007152557,-6.78999996185303,
5,-152,4117,-5,5,3,5,10,0,-1.87000000476837,-0.430000007152557,-6.78999996185303,
5,-152,4117,-5,5,3,5,10,0,-1.87000000476837,-0.430000007152557,-6.78999996185303,
0,-153,4116,-19,14,6,5,5,0,-1.87000000476837,-0.430000007152557,-6.78999996185303,
-2,-154,4116,-21,17,6,5,5,0,-1.92999994754791,-0.430000007152557,-6.80999994277954,
-4,-154,4115,-15,17,5,5,5,0,-1.92999994754791,-0.430000007152557,-6.80999994277954,
-6,-155,4115,-12,10,6,5,5,0,-1.92999994754791,-0.430000007152557,-6.80999994277954,
-10,-155,4114,-11,9,1,5,4,0,-1.92999994754791,-0.430000007152557,-6.80999994277954,
-12,-155,4113,-8,8,0,4,4,0,-1.92999994754791,-0.430000007152557,-6.80999994277954,
-13,-155,4112,-13,11,-3,4,4,0,-1.92999994754791,-0.430000007152557,-6.80999994277954,
-14,-154,4112,-12,10,-1,4,3,0,-1.92999994754791,-0.430000007152557,-6.80999994277954,
-15,-153,4111,-12,10,1,4,3,0,-1.99000000953674,-0.449999988079071,-6.82000017166138,
-16,-151,4109,-13,12,7,4,3,0,-1.99000000953674,-0.449999988079071,-6.82000017166138,
-17,-150,4109,-12,11,7,3,3,0,-1.99000000953674,-0.449999988079071,-6.82000017166138,
-19,-149,4108,-11,12,8,3,3,0,-1.99000000953674,-0.449999988079071,-6.82000017166138,
-19,-149,4108,-11,12,8,3,3,0,-1.99000000953674,-0.449999988079071,-6.82000017166138,
-23,-149,4106,-10,9,5,3,2,0,-2.03999996185303,-0.469999998807907,-6.84000015258789,
-23,-149,4106,-10,9,5,3,2,0,-2.03999996185303,-0.469999998807907,-6.84000015258789,
-26,-150,4106,-9,7,4,3,1,0,-2.03999996185303,-0.469999998807907,-6.84000015258789,
-28,-150,4105,-8,6,5,2,1,0,-2.04999995231628,-0.479999989271164,-6.84000015258789,
-28,-150,4105,-8,6,5,2,1,0,-2.04999995231628,-0.479999989271164,-6.84000015258789,
-32,-150,4104,-9,7,6,2,2,0,-2.04999995231628,-0.479999989271164,-6.84000015258789,
-32,-150,4104,-7,7,5,2,2,0,-2.04999995231628,-0.479999989271164,-6.84000015258789,
-33,-150,4103,-7,6,2,2,2,0,-2.04999995231628,-0.479999989271164,-6.84000015258789,
-34,-151,4103,-7,6,-1,2,2,0,-2.04999995231628,-0.479999989271164,-6.84000015258789,
-34,-151,4103,-7,6,-1,2,2,0,-2.07999992370605,-0.5,-6.8600001335144,
-35,-151,4102,-4,4,0,2,2,0,-2.07999992370605,-0.5,-6.8600001335144,
-37,-152,4101,-4,5,1,2,4,0,-2.07999992370605,-0.5,-6.8600001335144,
-37,-152,4101,-4,5,1,2,4,0,-2.07999992370605,-0.5,-6.8600001335144,
-40,-153,4100,-7,5,2,1,5,0,-2.07999992370605,-0.5,-6.8600001335144,
-41,-153,4100,-6,5,1,1,5,0,-2.10999989509583,-0.509999990463257,-6.8600001335144,
-42,-154,4099,-5,4,2,1,5,0,-2.10999989509583,-0.509999990463257,-6.8600001335144,
-42,-154,4099,-5,4,2,1,5,0,-2.10999989509583,-0.509999990463257,-6.8600001335144,
-44,-155,4097,-4,5,0,1,5,0,-2.10999989509583,-0.509999990463257,-6.8600001335144,
-44,-155,4097,-4,5,0,1,5,0,-2.11999988555908,-0.519999980926514,-6.8600001335144,
-46,-156,4096,-7,5,1,0,4,0,-2.11999988555908,-0.519999980926514,-6.8600001335144,
-47,-156,4095,-6,6,1,0,4,0,-2.11999988555908,-0.519999980926514,-6.8600001335144,
-48,-157,4095,-5,7,2,0,4,0,-2.11999988555908,-0.519999980926514,-6.8600001335144,
-49,-157,4094,-7,5,3,0,4,0,-2.11999988555908,-0.519999980926514,-6.8600001335144,
-51,-158,4094,-2,2,2,0,3,0,-2.14000010490417,-0.550000011920929,-6.86999988555908,
-53,-159,4093,-1,3,2,0,3,0,-2.14000010490417,-0.550000011920929,-6.86999988555908,
-54,-160,4093,-2,3,1,0,3,0,-2.14000010490417,-0.550000011920929,-6.86999988555908,
-56,-162,4093,-4,2,-2,0,4,0,-2.14000010490417,-0.550000011920929,-6.86999988555908,
-57,-162,4093,-2,2,-4,0,4,0,-2.14000010490417,-0.550000011920929,-6.86999988555908,
-57,-162,4093,-5,3,-7,0,4,0,-2.14000010490417,-0.550000011920929,-6.86999988555908,
-57,-162,4093,-5,3,-7,0,4,0,-2.14000010490417,-0.550000011920929,-6.86999988555908,
-60,-163,4093,-1,1,0,0,5,0,-2.1800000667572,-0.589999973773956,-6.84999990463257,
-61,-163,4094,0,0,-1,0,5,0,-2.19000005722046,-0.610000014305115,-6.84999990463257,
-61,-163,4094,0,0,-1,0,5,0,-2.19000005722046,-0.610000014305115,-6.84999990463257,
-63,-163,4094,-1,1,-1,0,5,0,-2.19000005722046,-0.610000014305115,-6.84999990463257,
-63,-163,4094,-1,1,-1,0,5,0,-2.20000004768372,-0.629999995231628,-6.84999990463257,
-63,-163,4094,-1,1,-1,0,5,0,-2.20000004768372,-0.629999995231628,-6.84999990463257,
-63,-163,4095,0,0,0,0,5,0,-2.20000004768372,-0.629999995231628,-6.84999990463257,
-68,-167,4092,0,0,-7,0,6,0,-2.21000003814697,-0.660000026226044,-6.84000015258789,
-68,-167,4092,0,0,-7,0,6,0,-2.21000003814697,-0.660000026226044,-6.84000015258789,
-68,-167,4092,0,0,-6,0,7,0,-2.22000002861023,-0.670000016689301,-6.82000017166138,
-68,-167,4092,1,0,-3,0,7,0,-2.22000002861023,-0.670000016689301,-6.82000017166138,
-67,-165,4092,1,0,0,0,7,0,-2.23000001907349,-0.689999997615814,-6.80999994277954,
-67,-165,4092,1,0,0,0,7,0,-2.23000001907349,-0.689999997615814,-6.80999994277954,
-67,-165,4092,2,0,0,0,6,0,-2.23000001907349,-0.699999988079071,-6.80999994277954,
-68,-165,4092,0,0,0,0,9,0,-2.23000001907349,-0.720000028610229,-6.80999994277954,
-68,-165,4093,0,0,0,0,9,0,-2.24000000953674,-0.720000028610229,-6.80999994277954,
-68,-166,4092,0,0,0,0,7,0,-2.24000000953674,-0.740000009536743,-6.80999994277954,
-68,-166,4092,0,0,0,0,7,0,-2.24000000953674,-0.740000009536743,-6.80999994277954,
-68,-166,4092,0,0,0,0,6,0,-2.24000000953674,-0.75,-6.80999994277954,
-68,-166,4091,1,0,0,0,9,0,-2.25,-0.759999990463257,-6.80999994277954,
-68,-166,4091,1,0,0,0,9,0,-2.25,-0.759999990463257,-6.80999994277954,
-69,-167,4090,1,0,0,0,9,0,-2.25999999046326,-0.769999980926514,-6.80999994277954,
-70,-168,4091,2,-3,0,0,11,0,-2.25999999046326,-0.790000021457672,-6.80999994277954,
-70,-168,4091,2,-3,0,0,11,0,-2.25999999046326,-0.790000021457672,-6.80999994277954,
-70,-167,4090,0,0,-4,0,12,0,-2.25999999046326,-0.790000021457672,-6.80999994277954,
-69,-167,4090,1,-1,0,0,9,0,-2.26999998092651,-0.800000011920929,-6.80999994277954,
-69,-167,4090,1,-1,0,0,9,0,-2.26999998092651,-0.800000011920929,-6.80999994277954,
-69,-167,4090,0,0,0,0,9,0,-2.26999998092651,-0.810000002384186,-6.80999994277954,
-67,-166,4092,1,0,0,0,10,0,-2.26999998092651,-0.819999992847443,-6.80999994277954,
-67,-166,4092,1,0,0,0,10,0,-2.26999998092651,-0.819999992847443,-6.80999994277954,
-67,-166,4092,1,0,0,0,9,0,-2.27999997138977,-0.819999992847443,-6.80999994277954,
-68,-166,4093,0,0,0,0,7,0,-2.27999997138977,-0.829999983310699,-6.80999994277954,
-68,-166,4093,0,0,0,0,7,0,-2.27999997138977,-0.829999983310699,-6.80999994277954,
-68,-166,4093,0,0,0,0,6,0,-2.27999997138977,-0.839999973773956,-6.80999994277954,
-67,-165,4091,0,0,0,0,6,0,-2.28999996185303,-0.850000023841858,-6.80999994277954,
-67,-165,4091,0,0,0,0,6,0,-2.28999996185303,-0.850000023841858,-6.80999994277954,
-67,-165,4092,0,0,0,0,7,0,-2.29999995231628,-0.860000014305115,-6.80999994277954,
-67,-165,4092,0,0,0,0,7,0,-2.29999995231628,-0.860000014305115,-6.80999994277954,
-67,-166,4093,2,0,0,0,4,0,-2.29999995231628,-0.860000014305115,-6.80999994277954,
-68,-166,4091,0,0,-1,0,5,0,-2.29999995231628,-0.870000004768372,-6.80999994277954,
-68,-166,4091,0,0,-1,0,5,0,-2.29999995231628,-0.870000004768372,-6.80999994277954,
-67,-166,4090,2,-1,2,0,5,0,-2.29999995231628,-0.870000004768372,-6.80999994277954,
-67,-165,4090,11,-8,0,0,3,0,-2.28999996185303,-0.870000004768372,-6.82999992370605,
-67,-165,4090,11,-8,0,0,3,0,-2.28999996185303,-0.870000004768372,-6.82999992370605,
-67,-165,4090,7,-7,-1,0,3,0,-2.27999997138977,-0.860000014305115,-6.82999992370605,
-61,-169,4104,80,-68,-33,2,4,0,-2.07999992370605,-0.680000007152557,-6.76999998092651,
-61,-169,4104,80,-68,-33,2,4,0,-2.07999992370605,-0.680000007152557,-6.76999998092651,
-27,-140,4178,15,-328,-57,20,2,0,-2.15000009536743,0.850000023841858,-6.42000007629395,
-27,-140,4178,15,-328,-57,20,2,0,-2.15000009536743,0.850000023841858,-6.42000007629395,
214,-8,4197,-101,-505,381,25,3,0,-2.1800000667572,2.24000000953674,-6.78999996185303,
214,-8,4197,-101,-505,381,25,3,0,-2.1800000667572,2.24000000953674,-6.78999996185303,
359,49,4257,-262,-450,324,40,3,0,-2.39000010490417,3.69000005722046,-7.8899998664856,
631,101,4431,-772,281,183,83,3,0,-3.90000009536743,5.17999982833862,-8.93000030517578,
691,106,4467,-835,533,312,90,4,0,-4.84000015258789,5.01000022888184,-9.01000022888184,
708,105,4475,-836,588,345,92,4,0,-4.84000015258789,5.01000022888184,-9.01000022888184,
792,31,4438,-532,987,652,72,4,0,-8.48999977111816,1.17999994754791,-11.1300001144409,
792,31,4438,-532,987,652,72,4,0,-8.48999977111816,1.17999994754791,-11.1300001144409,
720,-102,4240,-242,1060,618,19,5,0,-8.97000026702881,-0.769999980926514,-12.5200004577637,
440,-295,3821,-53,705,398,-80,8,0,-9.10000038146973,-4.23000001907349,-14.8199996948242,
440,-295,3821,-53,705,398,-80,8,0,-9.10000038146973,-4.23000001907349,-14.8199996948242,
-59,-474,3398,31,-448,197,-162,10,0,-8.34000015258789,-5.78999996185303,-16.7299995422363,
-59,-474,3398,31,-448,197,-162,10,0,-8.34000015258789,-5.78999996185303,-16.7299995422363,
-216,-476,3340,-97,-742,369,-172,12,0,-8.28999996185303,-5.09000015258789,-17.0699996948242,
-418,-499,3389,-70,-622,611,-159,11,0,-8.82999992370605,-1.08000004291534,-19.6000003814697,
-418,-499,3389,-70,-622,611,-159,11,0,-8.82999992370605,-1.08000004291534,-19.6000003814697,
-470,-553,3483,214,-579,645,-137,12,0,-8.75,-0.0399999991059303,-20.9699993133545,
-499,-662,3652,328,73,987,-93,14,0,-7.65999984741211,0.0399999991059303,-24.6599998474121,
-499,-662,3652,328,73,987,-93,14,0,-7.65999984741211,0.0399999991059303,-24.6599998474121,
-596,-845,3784,135,499,1525,-51,14,0,-6.09999990463257,-3.13000011444092,-32.060001373291,
-596,-845,3784,135,499,1525,-51,14,0,-6.09999990463257,-3.13000011444092,-32.060001373291,
-776,-810,3846,69,86,1670,-27,13,0,-6.55999994277954,-7.51000022888184,-42.4500007629395,
-873,-796,3847,368,-24,1306,-24,12,0,-5.90000009536743,-8.39000034332275,-46.8400001525879,
-873,-796,3847,368,-24,1306,-24,12,0,-5.90000009536743,-8.39000034332275,-46.8400001525879,
-943,-780,3828,698,-126,941,-28,11,0,-5.90000009536743,-8.39000034332275,-46.8400001525879,
-943,-780,3828,698,-126,941,-28,11,0,-5.90000009536743,-8.39000034332275,-46.8400001525879,
-994,-472,3821,-66,-720,542,-40,9,0,-1.73000001907349,-7.46999979019165,-51.4199981689453,
-994,-472,3821,-66,-720,542,-40,9,0,-1.73000001907349,-7.46999979019165,-51.4199981689453,
-987,-397,3837,-128,-974,366,-39,10,0,-1.99000000953674,-6.23999977111816,-52.3199996948242,
-831,-188,3901,-99,-354,624,-37,12,0,-2.92000007629395,-2.95000004768372,-54.5099983215332,
-831,-188,3901,-99,-354,624,-37,12,0,-2.92000007629395,-2.95000004768372,-54.5099983215332,
-743,-130,3903,218,-59,523,-38,14,0,-3.0699999332428,-2.63000011444092,-55.25,
-563,-2,3963,219,-65,681,-26,11,0,-1.46000003814697,-3.08999991416931,-58.9500007629395,
-563,-2,3963,219,-65,681,-26,11,0,-1.46000003814697,-3.08999991416931,-58.9500007629395,
-355,134,3986,-58,-152,127,-23,6,0,-0.680000007152557,-3.34999990463257,-60.810001373291,
-355,134,3986,-58,-152,127,-23,6,0,-0.680000007152557,-3.34999990463257,-60.810001373291,
-295,179,3994,-206,-263,-20,-22,3,0,-0.759999990463257,-2.72000002861023,-61.2900009155273,
-263,134,3980,90,-240,-189,-26,0,0,-0.330000013113022,-1.52999997138977,-60.3499984741211,
-263,134,3980,90,-240,-189,-26,0,0,-0.330000013113022,-1.52999997138977,-60.3499984741211,
-160,153,4014,297,59,-167,-18,0,0,-0.0500000007450581,-1.57000005245209,-59.9099998474121,
-160,153,4014,297,59,-167,-18,0,0,-0.0500000007450581,-1.57000005245209,-59.9099998474121,
-190,146,4004,581,-101,-321,-20,-1,0,1.08000004291534,-1.74000000953674,-59.3400001525879,
-116,268,4082,310,-157,-217,0,0,0,3.51999998092651,-1.07000005245209,-57.810001373291,
-116,268,4082,310,-157,-217,0,0,0,3.51999998092651,-1.07000005245209,-57.810001373291,
-21,496,4192,569,-281,-182,30,-3,0,6.63000011444092,0.129999995231628,-56.310001373291,
-21,496,4192,569,-281,-182,30,-3,0,6.63000011444092,0.129999995231628,-56.310001373291,
15,578,4191,624,-356,-214,32,-3,0,6.63000011444092,0.129999995231628,-56.310001373291,
97,655,4199,460,-530,-362,36,-2,0,10.3100004196167,2.20000004768372,-54.189998626709,
97,655,4199,460,-530,-362,36,-2,0,10.3100004196167,2.20000004768372,-54.189998626709,
174,706,4244,279,-456,-324,50,-4,0,11.1800003051758,3.26999998092651,-53.1800003051758,
398,754,4393,169,-287,-301,90,-8,0,12.0100002288818,4.28000020980835,-51.7400016784668,
398,754,4393,169,-287,-301,90,-8,0,12.0100002288818,4.28000020980835,-51.7400016784668,
547,722,4421,207,95,-230,97,-11,0,12.9700002670288,5.3600001335144,-50.1300010681152,
547,722,4421,207,95,-230,97,-11,0,12.9700002670288,5.3600001335144,-50.1300010681152,
548,725,4400,171,93,-234,92,-11,0,13.3800001144409,5.09000015258789,-49.4199981689453,
527,790,4338,-63,50,-180,80,-8,0,13.4700002670288,4.8600001335144,-48.6500015258789,
527,790,4338,-63,50,-180,80,-8,0,13.4700002670288,4.8600001335144,-48.6500015258789,
505,871,4152,-245,-170,-6,42,-9,0,12.0100002288818,5.15999984741211,-48.1500015258789,
505,871,4152,-245,-170,-6,42,-9,0,12.0100002288818,5.15999984741211,-48.1500015258789,
516,899,4067,-142,-268,33,24,-11,0,11.710000038147,5.53000020980835,-48.1399993896484,
572,957,4032,62,4,13,20,-13,0,11.3299999237061,6.69000005722046,-48.2799987792969,
